,edit_count,sentiment,neg_sentiment
2017-08-03,3.533333333333333,-0.21530922424067894,0.4627380952380953
2017-08-04,3.7,-0.19553574030203794,0.4516269841269842
2017-08-05,3.8333333333333335,-0.2074251579150321,0.45755291005291004
2017-08-06,3.7666666666666666,-0.19195625387013904,0.446441798941799
2017-08-07,3.8,-0.2251257101931269,0.4797751322751323
2017-08-08,3.8333333333333335,-0.2564661274590189,0.49644179894179896
2017-08-09,3.933333333333333,-0.28517870011310725,0.5297751322751323
2017-08-10,3.933333333333333,-0.2885533402599985,0.5297751322751323
2017-08-11,3.8,-0.3131034420170481,0.5431084656084657
2017-08-12,3.8333333333333335,-0.3164914856590922,0.5453306878306878
2017-08-13,4.066666666666666,-0.31288311639948496,0.5596164021164022
2017-08-14,3.9,-0.31938819805307994,0.5462830687830689
2017-08-15,3.8666666666666667,-0.3455923509550473,0.5462830687830689
2017-08-16,3.7,-0.3157560816801414,0.5286904761904762
2017-08-17,3.533333333333333,-0.31299384978713185,0.5268386243386244
2017-08-18,3.4,-0.28091435429753453,0.493505291005291
2017-08-19,3.3666666666666667,-0.2871533430016861,0.4990608465608466
2017-08-20,3.2333333333333334,-0.3077572640177434,0.5115608465608467
2017-08-21,3.3,-0.3072166975733464,0.5282275132275133
2017-08-22,3.2666666666666666,-0.3049083018791739,0.5274338624338625
2017-08-23,3.433333333333333,-0.3187587631805233,0.5345767195767196
2017-08-24,3.7333333333333334,-0.3045786910318824,0.5279100529100529
2017-08-25,3.9,-0.326112659083157,0.5545767195767196
2017-08-26,4.0,-0.33972806530497063,0.5767989417989418
2017-08-27,4.2,-0.3420718106690538,0.5934656084656085
2017-08-28,4.2,-0.351177774376024,0.6001322751322752
2017-08-29,4.2,-0.351177774376024,0.6001322751322751
2017-08-30,4.333333333333333,-0.33959266156588913,0.5934656084656085
2017-08-31,4.366666666666666,-0.3099268902404599,0.579021164021164
2017-09-01,3.8666666666666667,-0.3059905022776947,0.5612433862433862
2017-09-02,3.7333333333333334,-0.32115294400819394,0.567910052910053
2017-09-03,3.533333333333333,-0.3076966854992998,0.5456878306878307
2017-09-04,3.3,-0.3192256588358728,0.5530952380952381
2017-09-05,3.2666666666666666,-0.3441630203146783,0.5530952380952381
2017-09-06,3.3333333333333335,-0.344063603740836,0.5530952380952381
2017-09-07,3.2666666666666666,-0.3457371670622675,0.5530952380952381
2017-09-08,3.7,-0.34180232272734723,0.5489285714285714
2017-09-09,3.6333333333333333,-0.35683751191884755,0.5572619047619047
2017-09-10,3.6333333333333333,-0.34314894761831044,0.5572619047619047
2017-09-11,3.533333333333333,-0.32202452308128754,0.5461507936507937
2017-09-12,3.3,-0.32563289234089476,0.5318650793650794
2017-09-13,3.6333333333333333,-0.3384254190231127,0.5551984126984127
2017-09-14,3.8333333333333335,-0.35994310176088695,0.5829761904761904
2017-09-15,3.8333333333333335,-0.3723314851096698,0.5913095238095238
2017-09-16,3.7666666666666666,-0.37493387158427915,0.5913095238095238
2017-09-17,3.933333333333333,-0.4069518869689533,0.6246428571428572
2017-09-18,4.1,-0.4184043470923863,0.6315873015873016
2017-09-19,4.066666666666666,-0.4145217949057382,0.6288095238095238
2017-09-20,4.0,-0.4150623613501352,0.6121428571428571
2017-09-21,3.8,-0.39357301366707637,0.5843650793650794
2017-09-22,3.7,-0.37962746110227374,0.5772222222222222
2017-09-23,3.533333333333333,-0.3937750276592043,0.5838888888888889
2017-09-24,3.5,-0.37488120959864724,0.573888888888889
2017-09-25,3.533333333333333,-0.3818287159005801,0.5766666666666667
2017-09-26,3.3333333333333335,-0.37948497053649694,0.56
2017-09-27,3.3,-0.3926199338502354,0.5666666666666667
2017-09-28,3.6333333333333333,-0.4126193940308359,0.5933333333333334
2017-09-29,3.6333333333333333,-0.39972559448745515,0.5866666666666666
2017-09-30,3.433333333333333,-0.42166837092902926,0.5811111111111111
2017-10-01,3.533333333333333,-0.4159752783179283,0.5922222222222223
2017-10-02,3.5,-0.3827348149816195,0.558888888888889
2017-10-03,4.033333333333333,-0.39613636925816537,0.5818055555555557
2017-10-04,4.3,-0.38366541360815365,0.575138888888889
2017-10-05,4.466666666666667,-0.3788703077534834,0.5884722222222223
2017-10-06,4.5,-0.3465241614480813,0.5718055555555556
2017-10-07,5.133333333333334,-0.33894552186131477,0.5684722222222223
2017-10-08,5.066666666666666,-0.3340284260468823,0.5654960317460318
2017-10-09,5.566666666666666,-0.31498752446777345,0.5556921101774043
2017-10-10,6.133333333333334,-0.3119935597603636,0.5464328509181452
2017-10-11,6.966666666666667,-0.3279326200396648,0.5555598350451291
2017-10-12,7.5,-0.3443951470067929,0.5805598350451291
2017-10-13,7.566666666666666,-0.33891328762744843,0.5766709461562403
2017-10-14,7.866666666666666,-0.3169559530825249,0.564448723934018
2017-10-15,8.1,-0.3198291115825749,0.5659638754491696
2017-10-16,8.333333333333334,-0.3256102807630918,0.5715194310047252
2017-10-17,8.566666666666666,-0.29530628154441596,0.5548527643380585
2017-10-18,8.7,-0.29033291038306097,0.5506860976713919
2017-10-19,9.0,-0.2936481482098322,0.5506860976713918
2017-10-20,9.1,-0.2873004999071182,0.5617972087825029
2017-10-21,9.233333333333333,-0.2747338345954638,0.5701305421158362
2017-10-22,9.233333333333333,-0.2907314078320882,0.5784638754491696
2017-10-23,9.433333333333334,-0.25701252683914094,0.5602820572673514
2017-10-24,9.433333333333334,-0.2873617834341167,0.5769487239340181
2017-10-25,9.333333333333334,-0.30007926339821406,0.5852820572673514
2017-10-26,9.366666666666667,-0.33157798165993285,0.6186153906006847
2017-10-27,9.266666666666667,-0.3315470557899911,0.6186153906006847
2017-10-28,8.933333333333334,-0.3115475956093906,0.5919487239340181
2017-10-29,8.766666666666667,-0.30346722836212703,0.5719487239340181
2017-10-30,8.766666666666667,-0.30346722836212703,0.5719487239340181
2017-10-31,8.666666666666666,-0.309160320973228,0.5608376128229069
2017-11-01,8.733333333333333,-0.34239153168184616,0.5941709461562402
2017-11-02,8.3,-0.3621270948971284,0.6045876128229071
2017-11-03,8.1,-0.36142588151742744,0.6029209461562404
2017-11-04,7.933333333333334,-0.3662209873720977,0.589587612822907
2017-11-05,7.866666666666666,-0.39036819888402746,0.6062542794895737
2017-11-06,7.2,-0.3647247750883274,0.5762542794895736
2017-11-07,6.8,-0.34905769889233806,0.5667304699657641
2017-11-08,6.233333333333333,-0.3349960771843096,0.5432010582010582
2017-11-09,5.7,-0.3546084635654942,0.5524603174603174
2017-11-10,4.766666666666667,-0.3465763190303387,0.5322222222222223
2017-11-11,4.466666666666667,-0.3442785126098421,0.5310317460317461
2017-11-12,4.1,-0.3695298468531927,0.5449206349206349
2017-11-13,3.8,-0.38179511449023357,0.5515873015873016
2017-11-14,3.433333333333333,-0.3769306855076434,0.5334054834054833
2017-11-15,3.1333333333333333,-0.3666414571036336,0.5111832611832612
2017-11-16,2.7333333333333334,-0.36492744093763535,0.4945165945165945
2017-11-17,2.3333333333333335,-0.34808505861919165,0.46951659451659455
2017-11-18,1.9333333333333333,-0.33402423980131124,0.44729437229437236
2017-11-19,1.8333333333333333,-0.34037188810402524,0.43618326118326123
2017-11-20,1.8,-0.34278875065142284,0.43896103896103894
2017-11-21,1.6666666666666667,-0.3263635478645004,0.413961038961039
2017-11-22,1.3666666666666667,-0.36011567454016397,0.43214285714285716
2017-11-23,1.2666666666666666,-0.3518226637490212,0.43214285714285716
2017-11-24,1.2333333333333334,-0.31854227126117735,0.39880952380952384
2017-11-25,1.3,-0.29707885921474486,0.38769841269841276
2017-11-26,1.5,-0.2792456663553677,0.3781746031746032
2017-11-27,1.5666666666666667,-0.28431491026329614,0.3948412698412699
2017-11-28,1.6666666666666667,-0.2715454138224087,0.405952380952381
2017-11-29,1.9333333333333333,-0.2572573964203161,0.41428571428571437
2017-11-30,2.1333333333333333,-0.26843937745406515,0.43650793650793657
2017-12-01,2.1,-0.20321383784924235,0.40317460317460324
2017-12-02,2.0,-0.1700767203574143,0.3698412698412699
2017-12-03,3.2666666666666666,-0.15489373712076082,0.36230158730158735
2017-12-04,5.233333333333333,-0.17054788389308081,0.38659537261232185
2017-12-05,6.966666666666667,-0.1518635998535952,0.37301512569874157
2017-12-06,7.566666666666666,-0.1709163456417809,0.39894105162466753
2017-12-07,7.8,-0.17285992860042618,0.40079290347651936
2017-12-08,8.1,-0.18373754138548296,0.42301512569874156
2017-12-09,8.166666666666666,-0.16913368021248898,0.4146817923654082
2017-12-10,8.366666666666667,-0.1900754588988005,0.44245957014318604
2017-12-11,8.366666666666667,-0.20046790649530508,0.44722147490509073
2017-12-12,8.4,-0.16538015017943794,0.430554808238424
2017-12-13,8.266666666666667,-0.15768658959240264,0.4249992526828686
2017-12-14,8.466666666666667,-0.17987988435596772,0.4527770304606463
2017-12-15,8.533333333333333,-0.21309775753190666,0.48611036379397965
2017-12-16,8.933333333333334,-0.21382156372107283,0.5027770304606463
2017-12-17,9.766666666666667,-0.23978780881600795,0.5321103637939797
2017-12-18,9.766666666666667,-0.23978780881600795,0.5321103637939797
2017-12-19,9.833333333333334,-0.27274763262308854,0.5654436971273129
2017-12-20,9.833333333333334,-0.27543084829420394,0.565443697127313
2017-12-21,9.866666666666667,-0.242125545038487,0.565443697127313
2017-12-22,9.966666666666667,-0.2271310221092954,0.5587770304606463
2017-12-23,9.933333333333334,-0.20243462631474482,0.525443697127313
2017-12-24,10.2,-0.22733870356649705,0.5546103637939797
2017-12-25,10.133333333333333,-0.2503360788958326,0.5657214749050908
2017-12-26,10.2,-0.26061788491318855,0.5715415807251965
2017-12-27,10.3,-0.26438933543275034,0.5748749140585299
2017-12-28,10.4,-0.2978347771556202,0.5915415807251966
2017-12-29,10.333333333333334,-0.32199721260445213,0.6054304696140854
2017-12-30,10.233333333333333,-0.2998914293803463,0.5943193585029742
2017-12-31,10.2,-0.3318857582765509,0.5943193585029742
2018-01-01,10.233333333333333,-0.2989290110625515,0.5943193585029742
2018-01-02,9.033333333333333,-0.2929374467262743,0.5935257077093236
2018-01-03,7.933333333333334,-0.2770907105456422,0.5858985890652557
2018-01-04,6.5,-0.2793678348015044,0.5873576238576239
2018-01-05,6.633333333333334,-0.2817639537334032,0.5887044252044252
2018-01-06,6.4,-0.3085479439311147,0.6035192400192401
2018-01-07,6.166666666666667,-0.29776178751959054,0.5979636844636845
2018-01-08,6.033333333333333,-0.2790754224317635,0.5729636844636846
2018-01-09,5.833333333333333,-0.25813364374545195,0.5451859066859067
2018-01-10,5.8,-0.25471568772057057,0.5443922558922559
2018-01-11,6.0,-0.265597204306318,0.5485589225589227
2018-01-12,6.233333333333333,-0.2942888741633785,0.5652255892255893
2018-01-13,6.266666666666667,-0.27691616550216286,0.5564954304954306
2018-01-14,6.366666666666666,-0.2527965543183605,0.5431620971620973
2018-01-15,6.2,-0.27359611733930134,0.5550668590668592
2018-01-16,5.633333333333334,-0.270407420180011,0.5549001924001924
2018-01-17,5.9,-0.2807337704119764,0.5757335257335258
2018-01-18,5.833333333333333,-0.24777394660489582,0.5424001924001924
2018-01-19,5.766666666666667,-0.2879358628873377,0.5646224146224147
2018-01-20,5.933333333333334,-0.3212778984988082,0.5812890812890814
2018-01-21,5.766666666666667,-0.3029768287623275,0.5546224146224147
2018-01-22,5.933333333333334,-0.3117271991058537,0.5746224146224146
2018-01-23,5.8,-0.2869574955586939,0.5621224146224146
2018-01-24,5.866666666666666,-0.26501668077220675,0.5510113035113036
2018-01-25,6.166666666666667,-0.25784853259015017,0.5473075998075998
2018-01-26,6.266666666666667,-0.25917561768778097,0.5481409331409333
2018-01-27,6.3,-0.2635281901061755,0.5489345839345839
2018-01-28,6.5,-0.2698673896160611,0.5517123617123618
2018-01-29,6.433333333333334,-0.31386533632876695,0.573934583934584
2018-01-30,6.466666666666667,-0.34714735006294867,0.6072679172679173
2018-01-31,6.433333333333334,-0.3801040972769481,0.6072679172679173
2018-02-01,6.233333333333333,-0.38259120042127587,0.5906012506012507
2018-02-02,5.566666666666666,-0.40672167347157273,0.6017123617123619
2018-02-03,5.266666666666667,-0.3973719396998729,0.5971669071669072
2018-02-04,4.733333333333333,-0.38552659786330956,0.5921164021164022
2018-02-05,4.7,-0.3857615275838703,0.5921164021164022
2018-02-06,4.666666666666667,-0.4139033549685011,0.6087830687830689
2018-02-07,4.866666666666666,-0.4466535051986969,0.6421164021164022
2018-02-08,4.866666666666666,-0.4466535051986969,0.6421164021164022
2018-02-09,4.733333333333333,-0.42549537953324423,0.631005291005291
2018-02-10,4.733333333333333,-0.4402969026226531,0.6393386243386243
2018-02-11,4.5,-0.4026026227179343,0.6226719576719577
2018-02-12,4.3,-0.36589444970406554,0.6036243386243387
2018-02-13,4.166666666666667,-0.3901193365982916,0.616957671957672
2018-02-14,3.933333333333333,-0.3685959673881846,0.5883862433862436
2018-02-15,3.6666666666666665,-0.3458184194525398,0.5592195767195769
2018-02-16,3.6666666666666665,-0.36798301830493585,0.5717195767195768
2018-02-17,3.8333333333333335,-0.3778695497374055,0.5917195767195768
2018-02-18,3.9,-0.3552590780914145,0.5806084656084657
2018-02-19,3.8333333333333335,-0.37208907737933766,0.588941798941799
2018-02-20,3.933333333333333,-0.40460936494605254,0.6222751322751324
2018-02-21,3.8333333333333335,-0.3963463996642481,0.618941798941799
2018-02-22,3.8,-0.4074306903408949,0.6244973544973544
2018-02-23,3.7333333333333334,-0.4290128381510891,0.6356084656084656
2018-02-24,3.1666666666666665,-0.44379931912535714,0.643015873015873
2018-02-25,2.9,-0.43363153960023604,0.6221825396825397
2018-02-26,2.6666666666666665,-0.4086030218998591,0.5936111111111111
2018-02-27,2.8,-0.4020553588287698,0.5894444444444444
2018-02-28,2.7666666666666666,-0.3689812143064207,0.5561111111111111
2018-03-01,3.033333333333333,-0.3405108777985529,0.5412962962962964
2018-03-02,3.066666666666667,-0.30722480300124044,0.5412962962962964
2018-03-03,3.066666666666667,-0.30722480300124044,0.5412962962962964
2018-03-04,2.933333333333333,-0.25834955788045016,0.5135185185185186
2018-03-05,2.8666666666666667,-0.25923534648010027,0.4968518518518519
2018-03-06,2.6666666666666665,-0.24963182359657907,0.4746296296296297
2018-03-07,2.6333333333333333,-0.21647576441091523,0.44129629629629635
2018-03-08,2.6,-0.18824248065275176,0.407962962962963
2018-03-09,2.433333333333333,-0.1884602753624872,0.407962962962963
2018-03-10,2.433333333333333,-0.1884602753624872,0.407962962962963
2018-03-11,2.533333333333333,-0.20942361298258658,0.41796296296296304
2018-03-12,2.2666666666666666,-0.18626632807707344,0.38879629629629636
2018-03-13,2.466666666666667,-0.2057876933917955,0.3971296296296297
2018-03-14,2.533333333333333,-0.23184917264238553,0.4082407407407408
2018-03-15,2.5,-0.1985260237560228,0.37490740740740747
2018-03-16,2.6333333333333333,-0.2118322237636204,0.39990740740740743
2018-03-17,2.7333333333333334,-0.222878277067233,0.42212962962962963
2018-03-18,2.533333333333333,-0.21791866572090873,0.4221296296296297
2018-03-19,2.3666666666666667,-0.20803213428843906,0.40212962962962967
2018-03-20,2.2666666666666666,-0.19794727674512952,0.3799074074074074
2018-03-21,2.1333333333333333,-0.18108054510145274,0.3549074074074074
2018-03-22,2.2,-0.1817539316222624,0.3549074074074074
2018-03-23,2.2666666666666666,-0.18541960585172532,0.3549074074074074
2018-03-24,2.5,-0.19445628419242525,0.35935185185185187
2018-03-25,2.466666666666667,-0.1617822696240964,0.32601851851851854
2018-03-26,2.433333333333333,-0.12847695444745047,0.2926851851851852
2018-03-27,2.466666666666667,-0.1617929050795458,0.32601851851851854
2018-03-28,2.5,-0.1290571520201586,0.32601851851851854
2018-03-29,1.9666666666666666,-0.11939119753462298,0.3051851851851852
2018-03-30,1.9666666666666666,-0.11939119753462298,0.3051851851851852
2018-03-31,1.6666666666666667,-0.11457952030830913,0.28666666666666674
2018-04-01,1.6333333333333333,-0.14786559510562156,0.28666666666666674
2018-04-02,1.7,-0.14761499631736014,0.3033333333333334
2018-04-03,1.6666666666666667,-0.20550956595275138,0.3366666666666667
2018-04-04,1.7,-0.1722499913805061,0.3366666666666667
2018-04-05,1.7333333333333334,-0.20553236075573497,0.37000000000000005
2018-04-06,1.7333333333333334,-0.20553236075573497,0.37000000000000005
2018-04-07,1.7333333333333334,-0.20553236075573497,0.37000000000000005
2018-04-08,1.9666666666666666,-0.19505243567956818,0.3658333333333334
2018-04-09,1.9666666666666666,-0.19505243567956818,0.3658333333333334
2018-04-10,1.9666666666666666,-0.19396959332956207,0.3658333333333334
2018-04-11,1.9666666666666666,-0.19396959332956207,0.3658333333333334
2018-04-12,1.7,-0.17931878281964195,0.3408333333333334
2018-04-13,1.6333333333333333,-0.21843274348311953,0.36305555555555563
2018-04-14,1.6666666666666667,-0.25174310518635645,0.39638888888888896
2018-04-15,1.5333333333333334,-0.23843690517875882,0.371388888888889
2018-04-16,1.4333333333333333,-0.2273908518751462,0.34916666666666674
2018-04-17,1.3666666666666667,-0.1998595141371091,0.31583333333333335
2018-04-18,1.4333333333333333,-0.21952373613913853,0.34916666666666674
2018-04-19,1.4333333333333333,-0.21952373613913853,0.34916666666666674
2018-04-20,1.4333333333333333,-0.21952373613913853,0.34916666666666674
2018-04-21,1.3,-0.21371560484170912,0.34916666666666674
2018-04-22,1.2333333333333334,-0.17886785308519998,0.3325000000000001
2018-04-23,0.9333333333333333,-0.19149661342302957,0.3391666666666667
2018-04-24,1.0333333333333334,-0.22281779726346332,0.3725000000000001
2018-04-25,1.4333333333333333,-0.25140384183989634,0.40583333333333343
2018-04-26,1.4333333333333333,-0.18479555990960864,0.3725000000000001
2018-04-27,1.5333333333333334,-0.2505564222402043,0.40583333333333343
2018-04-28,1.6333333333333333,-0.28384742303027044,0.43916666666666676
2018-04-29,1.6666666666666667,-0.3171680208378368,0.4725000000000001
2018-04-30,1.6666666666666667,-0.3171680208378368,0.4725000000000001
2018-05-01,1.7,-0.3504084841741456,0.5058333333333335
2018-05-02,1.6333333333333333,-0.350659082962407,0.48916666666666675
2018-05-03,1.6,-0.3177018748058213,0.4558333333333334
2018-05-04,1.5666666666666667,-0.35096144937806656,0.4558333333333334
2018-05-05,1.5333333333333334,-0.3176790800028377,0.4225000000000001
2018-05-06,1.5333333333333334,-0.3176790800028377,0.4225000000000001
2018-05-07,1.5666666666666667,-0.3509402221772406,0.4558333333333334
2018-05-08,1.3333333333333333,-0.3006495025091701,0.42666666666666675
2018-05-09,1.4,-0.3337329860859447,0.4600000000000001
2018-05-10,1.4,-0.34710020744138287,0.46666666666666673
2018-05-11,1.4,-0.34710020744138287,0.46666666666666673
2018-05-12,1.4,-0.34710020744138287,0.46666666666666673
2018-05-13,1.3666666666666667,-0.31381235443883465,0.4333333333333334
2018-05-14,1.5,-0.3134657979342672,0.4333333333333334
2018-05-15,1.5666666666666667,-0.3417561332715882,0.46666666666666673
2018-05-16,1.5666666666666667,-0.3417561332715882,0.46666666666666673
2018-05-17,1.7,-0.3583946516447597,0.49166666666666675
2018-05-18,1.6333333333333333,-0.33873042964273026,0.45833333333333337
2018-05-19,1.6333333333333333,-0.33873042964273026,0.45833333333333337
2018-05-20,1.6333333333333333,-0.33873042964273026,0.45833333333333337
2018-05-21,1.6,-0.3113448868526352,0.42500000000000004
2018-05-22,1.5333333333333334,-0.34203955931795965,0.42500000000000004
2018-05-23,1.5,-0.30915545625819096,0.3916666666666667
2018-05-24,1.6,-0.2908746040860812,0.3805555555555556
2018-05-25,1.6333333333333333,-0.28026452946611957,0.3728632478632479
2018-05-26,1.6,-0.3135568607643119,0.3728632478632479
2018-05-27,1.7666666666666666,-0.3135813448622695,0.3728632478632479
2018-05-28,1.7333333333333334,-0.3119249668844744,0.3728632478632479
2018-05-29,1.7666666666666666,-0.2791749981173083,0.35619658119658126
2018-05-30,1.8,-0.3124785112468605,0.3895299145299146
2018-05-31,2.1333333333333333,-0.29830116953281066,0.38346930846930855
2018-06-01,2.2,-0.33154977983064954,0.41680264180264187
2018-06-02,2.2,-0.33154977983064954,0.41680264180264187
2018-06-03,2.2,-0.33154977983064954,0.41680264180264187
2018-06-04,2.5,-0.3513206749408858,0.4427285677285678
2018-06-05,2.6333333333333333,-0.38415142985675904,0.4760619010619011
2018-06-06,2.6666666666666665,-0.3838787445673761,0.4760619010619011
2018-06-07,2.6333333333333333,-0.41168144437168214,0.4760619010619011
2018-06-08,2.566666666666667,-0.37859796079490754,0.4427285677285678
2018-06-09,2.5,-0.3590718483179229,0.43161745661745665
2018-06-10,2.533333333333333,-0.3264856015890258,0.43161745661745665
2018-06-11,2.7,-0.35956627202524916,0.46495078995079003
2018-06-12,3.0,-0.3862646335280025,0.4945804195804196
2018-06-13,3.466666666666667,-0.3392507790076397,0.4700190160716477
2018-06-14,3.8333333333333335,-0.3288958616831334,0.46232670837934003
2018-06-15,3.8666666666666667,-0.36193553882623036,0.49566004171267336
2018-06-16,3.8666666666666667,-0.3644323749123446,0.49566004171267336
2018-06-17,3.933333333333333,-0.39772211340848923,0.5289933750460067
2018-06-18,4.066666666666666,-0.4310163550355466,0.56232670837934
2018-06-19,4.366666666666666,-0.45080001569463024,0.588252634305266
2018-06-20,4.7,-0.4710481140680433,0.6149193009719326
2018-06-21,4.766666666666667,-0.471830101178817,0.6315859676385993
2018-06-22,4.966666666666667,-0.48322805368244526,0.6538081898608216
2018-06-23,4.866666666666666,-0.5035046607587723,0.6649193009719326
2018-06-24,4.433333333333334,-0.48552869080230093,0.6392782753309071
2018-06-25,4.433333333333334,-0.48552869080230093,0.6392782753309071
2018-06-26,4.166666666666667,-0.48537484525367114,0.6392782753309071
2018-06-27,4.1,-0.45374022244140005,0.6059449419975738
2018-06-28,4.033333333333333,-0.4531695934009999,0.589278275330907
2018-06-29,4.0,-0.4198660802714477,0.5559449419975737
2018-06-30,3.933333333333333,-0.4114858874321109,0.5508944369470685
2018-07-01,4.133333333333334,-0.4008065371354546,0.5467277702804019
2018-07-02,4.333333333333333,-0.4336631005313787,0.5800611036137352
2018-07-03,4.733333333333333,-0.4287404191467622,0.5939499925026241
2018-07-04,4.466666666666667,-0.3778143510527206,0.5680240665766981
2018-07-05,4.5,-0.3645851243840449,0.5613573999100315
2018-07-06,4.466666666666667,-0.3622316250509811,0.5613573999100315
2018-07-07,4.633333333333334,-0.37041007611222987,0.5813573999100315
2018-07-08,4.7,-0.3706921421792897,0.5980240665766983
2018-07-09,4.633333333333334,-0.3902630690044952,0.6091351776878093
2018-07-10,4.766666666666667,-0.4282604204919728,0.6291351776878092
2018-07-11,4.666666666666667,-0.42794725550281926,0.6291351776878092
2018-07-12,4.466666666666667,-0.43429009635979526,0.6328388813915129
2018-07-13,3.8666666666666667,-0.4696474889260412,0.6574002849002849
2018-07-14,3.6333333333333333,-0.4732747346273175,0.6595370370370371
2018-07-15,3.6666666666666665,-0.44042270582031323,0.6428703703703705
2018-07-16,3.6,-0.42130680830390366,0.6345370370370371
2018-07-17,3.8666666666666667,-0.3962010658891113,0.6212037037037038
2018-07-18,4.166666666666667,-0.3805977423408432,0.6135113960113961
2018-07-19,3.933333333333333,-0.38677797223428034,0.6209188034188035
2018-07-20,4.166666666666667,-0.36364959253404977,0.6079776269482153
2018-07-21,5.2,-0.37346229575096856,0.6135331825037708
2018-07-22,6.933333333333334,-0.3621062523007482,0.6085523395918934
2018-07-23,7.5,-0.3417885961347245,0.5985523395918934
2018-07-24,7.8,-0.36690557665207657,0.6281819692215229
2018-07-25,7.866666666666666,-0.4001900878208744,0.6615153025548562
2018-07-26,8.0,-0.38916808115024043,0.6548486358881896
2018-07-27,8.066666666666666,-0.3893600667176512,0.6715153025548564
2018-07-28,8.066666666666666,-0.3893600667176512,0.6715153025548564
2018-07-29,8.1,-0.4130844478465982,0.7048486358881897
2018-07-30,8.166666666666666,-0.41807546260494266,0.7068688379083917
2018-07-31,7.9,-0.39550620260376007,0.677702171241725
2018-08-01,7.866666666666666,-0.36952322180938324,0.6643688379083917
2018-08-02,7.5,-0.34128901351695196,0.6504799490195029
2018-08-03,7.866666666666666,-0.3940939529657854,0.6782577267972806
2018-08-04,7.766666666666667,-0.4077667574008796,0.6849243934639472
2018-08-05,7.866666666666666,-0.3775062352339917,0.6682577267972806
2018-08-06,8.1,-0.3850229510917095,0.6732577267972807
2018-08-07,8.1,-0.41723196300405535,0.6899243934639473
2018-08-08,8.066666666666666,-0.38395834557750097,0.656591060130614
2018-08-09,7.9,-0.37854724081892044,0.636591060130614
2018-08-10,7.833333333333333,-0.3457797353718507,0.6032577267972806
2018-08-11,7.733333333333333,-0.3127385330121213,0.5699243934639473
2018-08-12,7.766666666666667,-0.3245383532763018,0.5699243934639473
2018-08-13,7.633333333333334,-0.33602759757841566,0.5754799490195028
2018-08-14,7.566666666666666,-0.335839949242323,0.5588132823528362
2018-08-15,7.7,-0.3584551081313518,0.5699243934639473
2018-08-16,7.5,-0.3834976149850912,0.5832577267972805
2018-08-17,7.1,-0.3991049846953288,0.5909500344895882
2018-08-18,7.066666666666666,-0.40640887230099587,0.5909500344895882
2018-08-19,6.5,-0.40928915362781343,0.5772245442935098
2018-08-20,5.433333333333334,-0.4317241566652179,0.5883356554046208
2018-08-21,3.8,-0.45730922048140055,0.6007239057239057
2018-08-22,3.2666666666666666,-0.4616558526441305,0.6023905723905724
2018-08-23,3.0,-0.4698617309372031,0.6060942760942761
2018-08-24,3.0,-0.43685772419377206,0.5894276094276094
2018-08-25,3.2,-0.43628125653523786,0.59003367003367
2018-08-26,3.2,-0.4688843594576774,0.6067003367003367
2018-08-27,3.6,-0.49097691591440223,0.6344781144781144
2018-08-28,3.566666666666667,-0.4672525347854553,0.6011447811447811
2018-08-29,3.2333333333333334,-0.4848421752222058,0.6102356902356902
2018-08-30,3.2333333333333334,-0.4848421752222058,0.6102356902356902
2018-08-31,3.066666666666667,-0.4779685926206586,0.5902356902356903
2018-09-01,3.033333333333333,-0.5111254822977063,0.5902356902356903
2018-09-02,2.6666666666666665,-0.5227474477656362,0.5957912457912458
2018-09-03,2.6,-0.4894731150833445,0.5624579124579124
2018-09-04,2.5,-0.4599379556146937,0.5457912457912458
2018-09-05,2.6666666666666665,-0.4467441033404472,0.5384383046147753
2018-09-06,2.966666666666667,-0.4365483556904162,0.5323776985541692
2018-09-07,3.1666666666666665,-0.45856690453666105,0.560155476331947
2018-09-08,3.2333333333333334,-0.4588514938670164,0.5768221429986137
2018-09-09,3.2333333333333334,-0.4588514938670164,0.5768221429986137
2018-09-10,3.2333333333333334,-0.4588514938670164,0.5768221429986137
2018-09-11,3.2,-0.39370785700457944,0.5434888096652803
2018-09-12,3.3,-0.3647625715253518,0.530155476331947
2018-09-13,3.466666666666667,-0.37141530898389874,0.550155476331947
2018-09-14,3.3,-0.38182535523021544,0.5557110318875026
2018-09-15,3.1666666666666665,-0.34859885229512383,0.5223776985541692
2018-09-16,3.1666666666666665,-0.3485389297589096,0.5223776985541692
2018-09-17,3.1333333333333333,-0.3152711516007217,0.48904436522083583
2018-09-18,3.2,-0.3202563609068029,0.5057110318875025
2018-09-19,3.3,-0.27105384919886116,0.4807110318875025
2018-09-20,3.033333333333333,-0.27029505271006393,0.4844147355912062
2018-09-21,3.033333333333333,-0.26896646021096676,0.4844147355912062
2018-09-22,3.033333333333333,-0.2689632594415423,0.4844147355912062
2018-09-23,2.966666666666667,-0.2686827550161756,0.4677480689245395
2018-09-24,2.6,-0.24738548152480747,0.44047534165181224
2018-09-25,2.533333333333333,-0.2145903930349571,0.4071420083184789
2018-09-26,2.1333333333333333,-0.1924978365782323,0.3793642305407012
2018-09-27,2.1333333333333333,-0.1924978365782323,0.3793642305407012
2018-09-28,2.1,-0.15923425260021512,0.34603089720736785
2018-09-29,2.1,-0.15923425260021512,0.34603089720736785
2018-09-30,2.566666666666667,-0.1916115470157345,0.3793642305407012
